"Country Name","Country Code","Indicator Name","Indicator Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Myanmar","MMR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54727138207.4194,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651359721246.299,664966016383.52,685985865911.297,737390532433.781,761189788224.433,780596494190.588,819480105982.327,818219978346.494,881249023856.172,953010439366.456,1007173404973.08,1053683962244.57,1123305332490.75,1193732373199.58,1305276721832.19,1362062650532.66,1390306773102.81,1505933713415.38,1527417767913.72,1545687689643.15,1552920285929.28,1563592303619.48,1480949048198.15,1603202280681.53,1632874067420.93,1562856487665.24,1579066685218.54,1552246420253.2,1684552198592.45
"Montenegro","MNE","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717320489.66761,3047989515.6463,3267653609.30629,3076197238.61796,3170772358.49565,3319140782.41088,3191160327.71542,3371647567.85253,3433042626.25213,3658614396.17059,3822901021.42258,4178165658.33305,4371011649.88197,4586067839.34199,3845574494.87503,4437454268.34427
"Mongolia","MNG","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5127751041.67981,5985994824.66838,7654217931.7176,8739146547.42746,8990852424.18678,8571900021.94154,8896528483.4847,8896768861.19477,10230591452.1836,11365654117.2293,11190845820.3541,10172600556.0464
"Northern Mariana Islands","MNP","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mozambique","MOZ","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2264083362.39183,1779185610.30909,2038147551.51233,2216507943.98875,2030768494.46392,2565517320.1571,3045515410.49186,3393685192.73452,4062153876.80434,3883387746.33265,4048460234.15108,4161007264.64171,5133095084.20662,5765633666.43264,6331618110.74775,6777960697.53576,7499507244.75786,8282628395.60363,8935223217.81647,9006219727.38087,9642834345.42542,10783863731.2172,11391599933.3447,11904294888.906,12715387659.2966,13108911201.2312,13737198263.25,14392406318.0799,13800548376.3873,13387627437.6198,13665450420.1603
"Mauritania","MRT","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960909415.23069,2041411677.02276,2017357505.25753,2022377373.19115,2002912293.73619,2024289192.03844,2228365271.3391,2311534697.69539,2288400367.19437,2486720817.62095,2420511659.47683,2497118119.12693,2174609475.11292,2302477935.97727,2338238088.172,2692237508.29461,2817767037.11949,2700229708.82665,2989045393.56483,3210901198.03935,3097576289.17004,3080039951.50812,3517709863.23935,3792553678.1701,3295374047.12498,3189328529.46257,4138050633.77702,4179806766.4568,4051992534.11448,4609233680.01586,4792203729.04136,5279874747.19978,5109084991.79849,5467976479.31163,5141359495.93439,5362348342.72415,6014208748.79436,6332565143.5209,7277181845.70488,8136642006.89745,8704506479.36141,8564002029.10184
"Mauritius","MUS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,2344894110.57486,2366952987.87778,2408203592.0418,2367136208.08855,2213149183.89101,2112804370.65289,2278827216.81425,2404715985.83945,2444881155.11549,2600024595.36383,3086681037.87275,3556163884.0419,3751612647.52491,3831948604.92831,4156167923.75411,4474028188.17393,4662477369.90553,4721473913.73705,4809770342.69843,5038204517.92662,5411645702.96446,5386217044.83586,5797217929.32844,6151763129.58243,6512280856.38608,7289261041.71348,7350947563.21594,7642602675.31725,7858295804.80699,7945317919.40604,8537442180.20702,9184323159.22333,8922112212.22042,8793705387.86203,8667807714.23583,8970084424.78887,8972693284.18021,9508513731.37789,9904023214.81903,10348987079.2442,10793592411.892,11302048119.8725,11720838078.3241,12057907395.2251,10137232681.492,10389921036.2698
"Malawi","MWI","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5050420437.71233,NA,NA,NA,NA,NA,NA
"Malaysia","MYS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",13546192523.4993,12441515507.9746,11266317757.9765,12930627528.0168,17511858769.7073,13732160894.758,17016220286.0786,19200397568.2963,21833006705.7878,20253803810.5622,21879040222.2639,25849363253.4942,24989190833.3849,27015184109.8394,34985942470.1645,29527087852.6646,26406087634.72,27471228036.0702,33621251299.8842,34412423207.541,38516048232.8932,47845786435.1752,49149635618.6882,59100599120.6703,63611053024.4901,75522040897.2685,82275078826.879,90155703442.8093,80572409495.6058,87294013654.9898,96977104405.137,91452282195.3279,106325120207.148,110060183335.633,126716406024.531,128219391940.27,141776733298.385,156257367248.028,167930516408.135,156810150998.869,175459550560.867,189108304756.551,194614274186.617,197822870986.323,202691155086.198,219218282039.881,228588008549.353,240072238159.937,245771949394.043,262972551573.495,253197826078.66,254984315369.865
"North America","NAC","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",4988072853353.76,5129075351177.02,5411659610446.02,5714196049096.5,5500992803400.8,5496780929547.22,5774246275045.64,5996324505009.82,6291146533735.89,6259541304483.34,6139503064422.32,6396427465182.14,6451665983779.81,6658650731633.09,7180487051968.19,7484047119683.17,7738221418530.33,8028106686096.33,8486047488999.49,8683702960095.06,8784065860996.73,8799793330881.73,9079235908099.52,9286927693892.1,9699496935484.69,10029371890588.9,10442141547468.3,10997613758417.1,11615658547914,12113221004791.6,12601192110556.9,12791832416172.3,12995174838556.2,13256655159195,13781958149061.8,14171348136536.1,14715614623723.1,14794788728595.1,14447458381233,14239301744816.3,14863968573079.9,15196320040202.5,15748516772350.6,15984361626292,16503294191557.7,17009512383262.3,17184736665604,17679754114768.1,18184388981829.8,18594564046950.1,17900801803755.4,18886135522750.7
"Namibia","NAM","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2843326937.6229,3267198062.07158,3347741121.19042,3447288699.52452,3644263978.33117,3770984550.0478,3993708086.07828,4089816322.17933,4259190637.62008,4279438069.662,4671511534.35214,4756466172.74719,5087328390.66549,5192672441.62793,5562670920.61592,5540521205.43018,6201785929.25242,6071221543.0613,6690812549.31285,6732828462.42686,6959941676.44691,7427097351.78207,7816038022.9236,8612553060.65069,9265415486.41807,9892831526.29237,10017778048.0299,10251979935.2596,10215135411.0407,10299316862.7847,9538144848.92934,9385778138.70794
"New Caledonia","NCL","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger","NER","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3651847212.08907,3720456615.14207,3607906660.31926,3749658605.11083,3855682114.52254,4113060803.36204,4025091800.48199,4101824996.45063,4651983482.01414,4687813786.43565,4623043841.91816,5091413199.33204,5371993866.51809,5475134827.29206,5561504595.76373,5968564758.89831,6234822991.97193,6381012232.29952,6893784721.6896,6986347853.32319,7573566308.54976,7804807437.46631,8412088026.84219,8768155578.71704,9290295505.06634,9860806999.20606,10258994929.9604,10703088045.3591,11780694946.9428,12343393137.2144,11645293363.5648,12374652114.964
"Nigeria","NGA","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427297983711.111,NA,NA,NA,NA,NA,NA
"Nicaragua","NIC","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4510387907.62252,5010286680.5791,5327489335.81148,5625993525.23943,6078520506.32599,6316413433.85405,6495084257.90885,6523734205.81851,6630324522.70675,6705534446.56664,6978002282.09991,7338682003.76264,7294938823.77316,7727792086.0092,8101821423.02019,8073184801.32541,8298871380.69811,8721518558.61434,9126120398.89799,9382934416.43002,10220609754.7705,11174210329.1839,11727146951.0422,12207841032.5228,11499737021.2953,11355283687.6743,11048034829.4585,11195573532.7929
"Netherlands","NLD","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",250280741555.475,257853809248.753,267164034440.449,285116832100.465,287864532145.581,283556381614.397,299653435246.327,305280918229.695,311507932730.749,314062227682.912,317063210715.907,316149384179.503,314609069520.265,320280039182.283,333160721891.056,333145350928.633,342549906712.462,347324864079.06,355751435541.65,371165462169.903,379155959613.275,391129430799.697,393551872070.008,400548428789.662,417691805829.646,436311828810.734,454133163113.07,476560906709.73,495954202690.381,525809737332.755,546077619667.158,545559460421.881,543936782870.097,551654406038.46,559687799482.417,572182592091.342,599649679194.809,617882358926.411,599047824056.394,577669823502.094,601068216633.374,608881549694.184,597274273252.767,599033026573.323,606774530417.305,626769230573.679,631544008209.304,659635185716.073,679910395113.985,683467138150.98,636562341536.104,670287116276.447
"Norway","NOR","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",84147234443.4827,89643061583.8948,92530535401.4529,98563595640.3652,100374643929.433,101660984435.97,103913851064.933,105397961593.251,106300963640.172,109517868114.693,117895741844.315,123687131263.722,124426105717.224,125829136271.06,133566469889.182,140785950478.043,139291185430.995,136925949276.935,132371242421.511,130806749498.65,132342839385.514,139960683227.248,142495583474.701,145668060944.345,153255629759.608,161675078957.055,170324103668.965,185045028229.391,190814007221.466,195799198367.68,211251632805,221584808122.19,218623072306.965,223038187620.864,239451812307.541,264452233254.303,281513765299.516,288127508904.071,294709518928.298,274554549564.582,288397358764.164,295375122791.864,308463740763.321,314917387361.519,320152125717.858,317756972154.446,312620334693.397,320615843467.36,330709389967.849,319992756264.683,295904510998.079,342380488684.167
"Nepal","NPL","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13866023444.0315,13977765137.0857,14390717860.4419,14795544751.965,15292116050.5481,15665374423.2932,16123684249.4688,16843008671.1921,17742314070.411,18861645693.8446,19998194053.4054,20947607017.6289,21352690728.5232,22927665541.4345,23150029935.0999,22695847920.9751,26524362224.2941,28351948473.5412,30606199677.0676,28712404695.9351,30844359288.2925
"Nauru","NRU","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Zealand","NZL","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,49563195496.132,53434244613.5504,58815649502.6102,56621594729.6762,52175557538.8699,53511273209.9271,51377822798.5234,52006645739.4907,52480477035.5872,52279758207.1267,54314566602.1119,53376791999.3634,55961023012.5926,56854580155.4335,56337326502.3765,60807210641.8942,62929241687.8353,65849726730.2212,66329426211.5647,65584792073.1883,61829499609.1735,62709528781.4723,66904824639.1886,71534026772.2275,74901050681.5739,76257295894.0005,79887560708.1074,81502460108.471,84450410450.7079,86104766570.3956,91663433681.8345,96236374571.4751,103585415503.245,107014586484.928,108762358208.764,109967056701.146,116730271379.423,111604972275.774,116610573056.855,119776708911.663,124981606359.314,127390196302.233,135644611173.647,140272154718.725,146130565377.57,153505151974.882,161592951632.845,164755891442.452,173189149556.452,172957622353.503,177614971465.592
"OECD members","OED","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",13015057925676.3,13450460990075.2,14181674776725.3,14991206909064.1,14679164789751.6,14736813449445.4,15419709916355.3,15921436811991.6,16700292659492.6,16974484094368.9,16891715038483.5,17220967104344.1,17390295530202.9,17775834987216.6,18673045369946.2,19395847485605.3,20176709578276.4,20918701071943.3,22034551986574.1,22731195640479.8,23335699000967.3,23692124018311.4,24212896858747.3,24437015022180.4,25393413950767.6,26120536205269.6,26979718424406.1,28069527308830.9,29089442868255.9,30011019848049.1,31067080598590,31575715296072.3,31981184967648.7,32528687633914.1,33601000437577.8,34383814997282,35475235622889.8,36066228079425.9,35321090846245.9,34377399345818.4,35726866121152.1,36241713712172.2,36883597405295.8,37403141310213,38383705592267.9,39611322136758.5,40283431572590.1,41342360292137.4,42163951105994.6,42869108071905.6,40691537859277.7,42674424001823.5
"Oman","OMN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15050323293.4467,14988156395.7848,14557332872.6428,16060300468.8292,17907623394.6507,18805827584.2538,20157890545.2895,19649924400.5568,25053593830.2361,28469040749.9322,34211354217.5607,32116103582.4666,38336064162.8981,39662345067.7618,46871564711.2365,49368098889.368,49328897625.1397,51311067027.2959,51968381861.452,55402471487.5949,61249063373.0071,59406691405.5348,57431393968.2677,55478109139.8936
"Other small states","OSS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55157694919.6932,59298469912.2946,62359933923.1433,66187355849.3263,70147563708.6909,75414807360.8916,80801055375.569,85770225264.2753,89625890895.6105,83449521494.6912,85225887241.8519,91967435771.4233,92559341335.5576,94706294285.0937,96192327439.4322,99032501016.9997,102321160797.285,107691496488.678,110741113254.654,116196599901.31,105427423497.045,109884510649.051
"Pakistan","PAK","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86158957280.4935,92225057127.9129,99017929340.9009,102325432005.701,105613141287.178,109707679895.791,117323667148.724,119086378579.22,123862324734.431,131812417963.844,137748587413.799,138668147052.771,146542395962.267,151800676187.309,126123505043.999,128650698844.781,131215251613.36,138786013989.292,149281999829.247,161915454501.017,173165176268.844,176598867622.103,179936942189.12,200017763994.093,206625640782.307,220991720386.638,217402057074.81,226656268623.128,239095666406.103,251937055179.524,302347749698.944,317676896640.794,336049082783.818,345338791284.345,344115110326.935,370842925119.669
"Panama","PAN","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14997814867.3712,16085195290.5974,17360065815.442,17468993493.7019,18066770201.1807,18304595892.8164,19450500315.6513,20224974612.9393,20569628738.3028,22547178755.3411,23861131572.1605,26681273094.933,29300748944.7587,31220475838.3093,31750516990.7896,36260663135.1169,39164788090.1201,42361684224.5068,43154152044.2041,47414115415.743,49038547867.0708,51834370478.6189,51845629666.1436,52980056544.0703,43961527565.7248,47632221404.5613
"Peru","PER","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",39171814802.5253,40674096383.0112,41618128654.9748,44634448446.2868,47118870557.3518,48368180319.2112,47805304174.0077,48942073524.434,45816958110.6511,46550827907.6459,49973004710.4367,54143546869.8683,54503294739.9673,47439953582.8027,48971875856.9327,56516776966.4728,39035080241.1314,35499096311.5416,49666019223.5324,44076120460.2691,46364589564.2339,50153997576.5422,50208199304.5523,52552126274.0082,59349113141.2175,64008686293.3527,66105290019.0738,71031262612.0148,69946295961.5332,68650427034.8756,69212022709.7126,70065422639.6174,73866559561.6352,76176249098.4854,78247841225.1655,82776471746.1094,89425398526.4953,99412062827.1249,109044413989.102,112860602505.862,126179140795.513,136912619802.348,146942769569.876,156023164318.806,160140639348.668,164296810031.077,166950404014.862,171180371788.463,176239426842.069,186704057862.503,168272981876.5,173391489248.508
"Philippines","PHL","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86948047531.9531,89090347322.8686,90492612329.9704,81538434541.7824,75936703738.4115,78149721414.174,84018327362.5864,90360940026.5678,94752266311.5264,100516242811.016,100549700616.515,102959888270.721,103433209521.484,109646113170.268,114313749139.407,120178014447.198,127523711706.725,141257193903.364,147376471947.959,150458194966.034,152588280993.205,157153042252.597,164633065422.287,168251058981.024,176828595127.232,185244970180.609,193931298150.915,204351508614.811,215178328040.729,229912112548.14,232098634535.87,252949701314.359,274176972725.126,291247704911.431,311490681521.768,331591379298.95,352974072440.351,369472755424.037,384111665917.916,341305179406.864,333806162737.436
"Palau","PLW","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17539612760.6181,NA,NA,NA,NA,NA,NA
"Poland","POL","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183552145745.573,194687298806.367,206175997624.063,216781606159.884,226032167453.188,233496345989.794,237053785674.071,242102326845.661,247370885039.835,256071445903.327,270804375865.552,284316569557.045,304783330576.98,323851161293.887,335863823775.463,340127900545.607,353577111168.928,359999263881.16,364017721540.908,380681282886.485,403152853203.443,413878444606.28,435393268773.202,459960413409.822,484352670061.758,480562682280.435,504958994560.145
"Pre-demographic dividend","PRE","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1097859784119.81,NA,NA,NA,NA,NA,NA
"Puerto Rico (US)","PRI","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal","PRT","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",52186074988.1336,56309511522.6179,60946001407.6612,68982399156.5872,69567685824.4802,64800896768.2655,68845113935.0114,71755100234.2607,71770167953.6682,74883042755.8996,76415280858.4533,75213923387.3729,75320833761.1682,76313044556.6472,74548086745.8027,79076039234.5957,88428705011.1156,94480281612.7411,101568314794.814,108214060300.614,116095527180.921,121143372039.517,126489199898.609,125143092444.43,129149212678.248,130900163961.11,134539135621.836,139755286048.042,147983278640.91,154380838769.458,155173804682.477,158226321382.023,160943540736.72,160632847720.386,162550584774.955,162969776973.926,162601699832.077,167254730889.44,163812705089.421,161403899930.83,162980990264.5,160971650287.243,152870434543.922,155397112724.477,155578311551.259,159627045682.08,164201149868.056,169370379074.521,172838007359.726,177445529789.988,161492398283.094,169128910827.32
"Paraguay","PRY","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16984396945.662,17372959168.9596,16915214821.1921,17653477725.6147,17144981413.1568,15442184055.5946,16437773164.4863,18669857462.768,17886714613.1559,18755250705.132,18617938545.7509,19619108950.7467,21748053999.0709,22897381068.6443,22984559939.6196,25626904560.1673,26989615046.1965,26369408062.2358,29068668069.8041,31179392468.8845,31841843064.7248,33847711236.8819,35670587769.0742,36526321303.071,36348357833.6598,36076442767.8428,38500538888.9676
"West Bank and Gaza","PSE","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific island small states","PSS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8139785880.16762,NA,NA,NA,NA,NA,NA
"Post-demographic dividend","PST","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",12411336340256.4,12820677461177,13506363801896.6,14268389103517.4,13947963814589.7,13999071354112.9,14648446527337.2,15131055451619,15857714613555.5,16091226181853.7,15934492383940.4,16208909286398.5,16418249695166.9,16885539850216.8,17757368477651.3,18441072400967.1,19249526394570.5,19955371120078.5,21061448278210.5,21715021363883,22268406397240.8,22561507492302.3,23027471814394.6,23234343525959.3,24112053796583.9,24887551210645.5,25674440620935.3,26653651476023.5,27594380303449,28462505120449.5,29459540079027.9,29936174031160.5,30330566139206.1,30881813417158.8,31911220430844.6,32666430440156.9,33682699410387.4,34217120152243.7,33462966725285.8,32541672054673.1,33851276274242.9,34314746133661.1,34901336754191.2,35357447889779.5,36233645299378.2,37334021815427.9,37956065641269.7,38954961356653.1,39707937850131.3,40319568096170.2,38314483093926.4,40182952166553.5
"French Polynesia","PYF","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Qatar","QAT","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120141100027.234,NA,NA,NA,NA,NA,NA
"Romania","ROU","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58104125483.1491,52358295901.6299,48534259689.9794,50785612671.4725,56094771743.8284,58884856231.3923,59032021455.514,59168540388.8444,62666705570.9986,62335362420.4738,65579828252.9693,69308813181.9154,71640377804.5894,74319917387.5738,83833089669.1155,92852163119.3797,104262077353.92,118659483728.912,135822113006.051,128539920777.351,122052398472.008,125585709113.324,126964813737.262,128423780892.7,136526043327.388,142883559338.88,146737559916.942,159949505451.944,169531625531.094,179355988711.562,178612167007.963,185395265980.506
"Russian Federation","RUS","Adjusted net national income (constant 2015 US$)","NY.ADJ.NNTY.KD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540012911122.927,422667095724.907,360766414746.763,323000541870.523,389773956016.404,405388174021.807,382296816860.059,459985494398.925,565056800007.328,581634017198.631,601448075525.017,643616728388.645,739125895473.824,818062358691.692,921446191189.096,1050667491566.72,1096873113885.16,907729611397.346,1028706811791.12,1122419687981.78,1167622942954.37,1160241222128.43,1152076598274.5,1083892657483.01,1044239077830.52,1079808176876.96,1139086380133.59,1142260932673.75,1105324028277.86,1076151559868.46
